user_id,variant,session_ts,converted,revenue,pre_sessions_14d,pre_converted_14d
200,A,2025-03-20 15:00:00,0,0.0,6,0
358,A,2025-03-20 15:00:00,0,0.0,5,1
417,B,2025-03-20 15:00:00,0,0.0,6,0
480,B,2025-03-20 15:00:00,0,0.0,6,0
775,A,2025-03-20 15:00:00,0,0.0,4,0
920,B,2025-03-20 15:00:00,0,0.0,5,1
942,B,2025-03-20 15:00:00,0,0.0,5,0
996,A,2025-03-20 15:00:00,0,0.0,10,5
1047,A,2025-03-20 15:00:00,0,0.0,9,0
1177,B,2025-03-20 15:00:00,0,0.0,4,0
1188,A,2025-03-20 15:00:00,0,0.0,4,2
1353,A,2025-03-20 15:00:00,0,0.0,4,1
1478,B,2025-03-20 15:00:00,0,0.0,3,0
1506,B,2025-03-20 15:00:00,0,0.0,7,2
1600,A,2025-03-20 15:00:00,0,0.0,6,0
1619,B,2025-03-20 15:00:00,0,0.0,2,0
1793,B,2025-03-20 15:00:00,0,0.0,8,2
1916,B,2025-03-20 15:00:00,0,0.0,5,0
1995,B,2025-03-20 15:00:00,0,0.0,8,2
27,A,2025-03-20 16:00:00,0,0.0,5,0
46,A,2025-03-20 16:00:00,1,13.327323116237096,3,1
70,B,2025-03-20 16:00:00,1,8.60316190103591,5,0
236,B,2025-03-20 16:00:00,0,0.0,6,2
601,A,2025-03-20 16:00:00,0,0.0,1,0
794,A,2025-03-20 16:00:00,0,0.0,7,1
915,B,2025-03-20 16:00:00,0,0.0,9,0
962,A,2025-03-20 16:00:00,0,0.0,5,1
1090,A,2025-03-20 16:00:00,0,0.0,5,1
1103,A,2025-03-20 16:00:00,0,0.0,6,1
1139,B,2025-03-20 16:00:00,0,0.0,4,0
1236,A,2025-03-20 16:00:00,0,0.0,9,1
1296,B,2025-03-20 16:00:00,0,0.0,2,0
1394,B,2025-03-20 16:00:00,0,0.0,5,1
1688,B,2025-03-20 16:00:00,0,0.0,5,1
1836,A,2025-03-20 16:00:00,0,0.0,6,0
1904,B,2025-03-20 16:00:00,0,0.0,6,1
1972,A,2025-03-20 16:00:00,0,0.0,9,3
1993,B,2025-03-20 16:00:00,0,0.0,7,0
56,A,2025-03-20 17:00:00,0,0.0,2,0
702,B,2025-03-20 17:00:00,1,15.850573112615923,7,0
808,B,2025-03-20 17:00:00,0,0.0,2,0
866,B,2025-03-20 17:00:00,0,0.0,3,0
1057,B,2025-03-20 17:00:00,0,0.0,6,0
1192,B,2025-03-20 17:00:00,0,0.0,6,1
1320,B,2025-03-20 17:00:00,0,0.0,3,0
1569,B,2025-03-20 17:00:00,0,0.0,4,0
1594,A,2025-03-20 17:00:00,0,0.0,5,0
1631,B,2025-03-20 17:00:00,0,0.0,6,0
1711,B,2025-03-20 17:00:00,0,0.0,8,0
58,A,2025-03-20 18:00:00,0,0.0,11,0
187,B,2025-03-20 18:00:00,0,0.0,4,1
259,B,2025-03-20 18:00:00,0,0.0,4,1
268,A,2025-03-20 18:00:00,0,0.0,5,1
287,A,2025-03-20 18:00:00,0,0.0,7,0
371,B,2025-03-20 18:00:00,0,0.0,2,0
465,A,2025-03-20 18:00:00,0,0.0,5,0
494,A,2025-03-20 18:00:00,0,0.0,6,1
632,B,2025-03-20 18:00:00,0,0.0,1,1
902,B,2025-03-20 18:00:00,1,12.479656256216142,7,1
938,A,2025-03-20 18:00:00,1,13.95064405129134,5,2
1098,A,2025-03-20 18:00:00,1,2.7949156234648984,3,1
1169,B,2025-03-20 18:00:00,0,0.0,4,1
1240,B,2025-03-20 18:00:00,0,0.0,7,1
1529,B,2025-03-20 18:00:00,0,0.0,8,2
1674,A,2025-03-20 18:00:00,0,0.0,5,1
1688,B,2025-03-20 18:00:00,0,0.0,5,1
1697,A,2025-03-20 18:00:00,0,0.0,3,0
1702,B,2025-03-20 18:00:00,0,0.0,2,1
1793,B,2025-03-20 18:00:00,0,0.0,8,2
1908,B,2025-03-20 18:00:00,0,0.0,3,0
1958,B,2025-03-20 18:00:00,0,0.0,5,0
1968,A,2025-03-20 18:00:00,0,0.0,8,1
1,B,2025-03-20 19:00:00,0,0.0,2,0
272,A,2025-03-20 19:00:00,0,0.0,8,1
322,B,2025-03-20 19:00:00,0,0.0,6,0
433,B,2025-03-20 19:00:00,1,11.225465315809664,3,1
514,A,2025-03-20 19:00:00,0,0.0,5,1
612,A,2025-03-20 19:00:00,0,0.0,0,0
622,A,2025-03-20 19:00:00,0,0.0,2,0
715,B,2025-03-20 19:00:00,0,0.0,5,1
1003,B,2025-03-20 19:00:00,0,0.0,6,1
1040,B,2025-03-20 19:00:00,0,0.0,7,1
1065,A,2025-03-20 19:00:00,1,17.632152174230463,4,1
1154,B,2025-03-20 19:00:00,0,0.0,1,0
1159,B,2025-03-20 19:00:00,0,0.0,7,0
1393,B,2025-03-20 19:00:00,0,0.0,6,0
1566,B,2025-03-20 19:00:00,0,0.0,5,0
1595,B,2025-03-20 19:00:00,0,0.0,3,0
1596,B,2025-03-20 19:00:00,0,0.0,9,0
1665,A,2025-03-20 19:00:00,0,0.0,4,0
1864,A,2025-03-20 19:00:00,0,0.0,5,0
1935,B,2025-03-20 19:00:00,0,0.0,3,1
1,B,2025-03-20 20:00:00,0,0.0,2,0
43,A,2025-03-20 20:00:00,0,0.0,7,0
343,B,2025-03-20 20:00:00,0,0.0,6,0
565,A,2025-03-20 20:00:00,0,0.0,9,1
597,A,2025-03-20 20:00:00,0,0.0,7,2
679,B,2025-03-20 20:00:00,1,8.934018511512622,1,0
698,B,2025-03-20 20:00:00,0,0.0,5,0
936,A,2025-03-20 20:00:00,0,0.0,5,1
1121,A,2025-03-20 20:00:00,0,0.0,3,0
1122,A,2025-03-20 20:00:00,0,0.0,6,2
1157,B,2025-03-20 20:00:00,0,0.0,4,0
1264,A,2025-03-20 20:00:00,0,0.0,4,0
1292,A,2025-03-20 20:00:00,0,0.0,3,0
1349,B,2025-03-20 20:00:00,0,0.0,5,0
1463,A,2025-03-20 20:00:00,0,0.0,3,0
1513,B,2025-03-20 20:00:00,0,0.0,4,0
1579,B,2025-03-20 20:00:00,0,0.0,11,3
1725,B,2025-03-20 20:00:00,0,0.0,2,1
81,B,2025-03-21 09:00:00,0,0.0,7,2
184,A,2025-03-21 09:00:00,0,0.0,6,1
342,B,2025-03-21 09:00:00,0,0.0,6,0
349,B,2025-03-21 09:00:00,0,0.0,4,1
352,A,2025-03-21 09:00:00,0,0.0,5,0
514,A,2025-03-21 09:00:00,0,0.0,5,1
616,B,2025-03-21 09:00:00,0,0.0,7,0
658,B,2025-03-21 09:00:00,0,0.0,7,1
700,A,2025-03-21 09:00:00,0,0.0,3,0
703,A,2025-03-21 09:00:00,0,0.0,3,0
735,A,2025-03-21 09:00:00,0,0.0,3,0
889,B,2025-03-21 09:00:00,0,0.0,4,0
1048,B,2025-03-21 09:00:00,0,0.0,4,2
1060,A,2025-03-21 09:00:00,0,0.0,4,1
1370,B,2025-03-21 09:00:00,0,0.0,2,0
1378,A,2025-03-21 09:00:00,0,0.0,4,0
1439,A,2025-03-21 09:00:00,0,0.0,5,2
1593,A,2025-03-21 09:00:00,1,17.9785569439897,3,1
1693,A,2025-03-21 09:00:00,0,0.0,7,1
1793,B,2025-03-21 09:00:00,1,10.198447933724209,8,2
1854,A,2025-03-21 09:00:00,0,0.0,6,1
1917,B,2025-03-21 09:00:00,0,0.0,2,0
51,B,2025-03-21 10:00:00,0,0.0,7,1
185,B,2025-03-21 10:00:00,0,0.0,5,0
280,B,2025-03-21 10:00:00,1,13.413483900809512,3,1
398,B,2025-03-21 10:00:00,0,0.0,4,0
517,A,2025-03-21 10:00:00,0,0.0,5,0
587,A,2025-03-21 10:00:00,0,0.0,2,0
639,A,2025-03-21 10:00:00,0,0.0,7,0
987,B,2025-03-21 10:00:00,0,0.0,4,0
1491,B,2025-03-21 10:00:00,0,0.0,3,0
1569,B,2025-03-21 10:00:00,0,0.0,4,0
1655,A,2025-03-21 10:00:00,0,0.0,7,2
1783,B,2025-03-21 10:00:00,0,0.0,4,1
1828,A,2025-03-21 10:00:00,0,0.0,3,0
77,B,2025-03-21 11:00:00,0,0.0,3,0
155,A,2025-03-21 11:00:00,0,0.0,5,0
241,B,2025-03-21 11:00:00,0,0.0,2,0
245,B,2025-03-21 11:00:00,0,0.0,6,0
401,A,2025-03-21 11:00:00,0,0.0,1,0
508,B,2025-03-21 11:00:00,0,0.0,7,1
833,B,2025-03-21 11:00:00,0,0.0,1,0
847,B,2025-03-21 11:00:00,0,0.0,12,1
1266,A,2025-03-21 11:00:00,0,0.0,1,0
1276,A,2025-03-21 11:00:00,0,0.0,10,1
1774,B,2025-03-21 11:00:00,0,0.0,8,0
1894,B,2025-03-21 11:00:00,0,0.0,9,2
15,A,2025-03-21 12:00:00,1,5.704645968369788,4,2
64,B,2025-03-21 12:00:00,0,0.0,9,1
122,A,2025-03-21 12:00:00,0,0.0,6,1
276,B,2025-03-21 12:00:00,0,0.0,4,0
307,B,2025-03-21 12:00:00,0,0.0,6,0
337,B,2025-03-21 12:00:00,0,0.0,3,0
593,A,2025-03-21 12:00:00,0,0.0,8,0
672,A,2025-03-21 12:00:00,0,0.0,1,0
761,A,2025-03-21 12:00:00,0,0.0,4,0
785,B,2025-03-21 12:00:00,1,8.971143079923092,5,2
824,B,2025-03-21 12:00:00,0,0.0,7,0
838,A,2025-03-21 12:00:00,0,0.0,5,0
1045,A,2025-03-21 12:00:00,0,0.0,11,1
1144,B,2025-03-21 12:00:00,0,0.0,6,1
1165,A,2025-03-21 12:00:00,0,0.0,5,1
1300,B,2025-03-21 12:00:00,0,0.0,6,3
1347,A,2025-03-21 12:00:00,0,0.0,7,1
1725,B,2025-03-21 12:00:00,0,0.0,2,1
1831,B,2025-03-21 12:00:00,0,0.0,4,0
1879,B,2025-03-21 12:00:00,0,0.0,4,0
1946,B,2025-03-21 12:00:00,0,0.0,9,0
40,A,2025-03-21 13:00:00,0,0.0,6,0
187,B,2025-03-21 13:00:00,0,0.0,4,1
214,B,2025-03-21 13:00:00,0,0.0,2,0
436,B,2025-03-21 13:00:00,0,0.0,5,0
540,B,2025-03-21 13:00:00,0,0.0,3,0
688,B,2025-03-21 13:00:00,1,6.818543639797922,3,1
694,A,2025-03-21 13:00:00,0,0.0,2,0
772,A,2025-03-21 13:00:00,0,0.0,8,1
790,B,2025-03-21 13:00:00,0,0.0,4,1
1198,B,2025-03-21 13:00:00,0,0.0,2,0
1430,B,2025-03-21 13:00:00,0,0.0,4,2
1501,B,2025-03-21 13:00:00,0,0.0,4,0
1672,B,2025-03-21 13:00:00,1,7.891285974108702,1,0
1673,A,2025-03-21 13:00:00,0,0.0,3,0
1689,A,2025-03-21 13:00:00,0,0.0,2,0
1796,B,2025-03-21 13:00:00,0,0.0,5,0
1842,A,2025-03-21 13:00:00,0,0.0,2,0
1863,A,2025-03-21 13:00:00,0,0.0,7,0
1896,A,2025-03-21 13:00:00,0,0.0,5,1
159,B,2025-03-21 14:00:00,0,0.0,5,1
237,A,2025-03-21 14:00:00,0,0.0,4,0
270,B,2025-03-21 14:00:00,1,11.921267648855657,3,1
286,B,2025-03-21 14:00:00,0,0.0,4,0
470,B,2025-03-21 14:00:00,0,0.0,3,0
594,A,2025-03-21 14:00:00,0,0.0,6,0
598,A,2025-03-21 14:00:00,0,0.0,8,0
731,A,2025-03-21 14:00:00,0,0.0,1,0
797,B,2025-03-21 14:00:00,0,0.0,8,0
822,A,2025-03-21 14:00:00,0,0.0,6,0
955,B,2025-03-21 14:00:00,0,0.0,9,0
1457,A,2025-03-21 14:00:00,0,0.0,2,0
1473,B,2025-03-21 14:00:00,0,0.0,4,2
1713,A,2025-03-21 14:00:00,0,0.0,5,1
1753,B,2025-03-21 14:00:00,0,0.0,2,0
1898,A,2025-03-21 14:00:00,0,0.0,7,2
23,B,2025-03-21 15:00:00,0,0.0,5,0
265,B,2025-03-21 15:00:00,0,0.0,7,0
312,A,2025-03-21 15:00:00,0,0.0,9,3
417,B,2025-03-21 15:00:00,0,0.0,6,0
861,B,2025-03-21 15:00:00,0,0.0,3,0
1104,A,2025-03-21 15:00:00,0,0.0,2,1
1140,A,2025-03-21 15:00:00,0,0.0,2,0
1460,A,2025-03-21 15:00:00,0,0.0,2,0
1510,A,2025-03-21 15:00:00,0,0.0,7,0
1541,A,2025-03-21 15:00:00,0,0.0,4,0
1688,B,2025-03-21 15:00:00,0,0.0,5,1
1802,A,2025-03-21 15:00:00,0,0.0,5,0
1936,B,2025-03-21 15:00:00,0,0.0,6,1
211,B,2025-03-21 16:00:00,0,0.0,2,0
247,B,2025-03-21 16:00:00,0,0.0,7,1
291,B,2025-03-21 16:00:00,0,0.0,6,0
391,A,2025-03-21 16:00:00,0,0.0,4,0
434,A,2025-03-21 16:00:00,0,0.0,0,0
641,B,2025-03-21 16:00:00,0,0.0,4,1
792,A,2025-03-21 16:00:00,0,0.0,3,0
1057,B,2025-03-21 16:00:00,0,0.0,6,0
1080,B,2025-03-21 16:00:00,0,0.0,9,2
1227,A,2025-03-21 16:00:00,0,0.0,4,0
1269,A,2025-03-21 16:00:00,0,0.0,7,0
1531,B,2025-03-21 16:00:00,0,0.0,6,1
1546,B,2025-03-21 16:00:00,0,0.0,1,0
1864,A,2025-03-21 16:00:00,0,0.0,5,0
1966,B,2025-03-21 16:00:00,0,0.0,5,0
403,B,2025-03-21 17:00:00,0,0.0,5,0
437,B,2025-03-21 17:00:00,1,7.6724558303757675,6,2
654,B,2025-03-21 17:00:00,0,0.0,5,0
680,A,2025-03-21 17:00:00,0,0.0,6,0
724,B,2025-03-21 17:00:00,0,0.0,6,0
760,A,2025-03-21 17:00:00,0,0.0,4,0
786,A,2025-03-21 17:00:00,0,0.0,5,2
971,A,2025-03-21 17:00:00,0,0.0,5,0
1345,A,2025-03-21 17:00:00,0,0.0,8,2
1374,B,2025-03-21 17:00:00,0,0.0,8,0
1453,A,2025-03-21 17:00:00,0,0.0,3,1
1599,B,2025-03-21 17:00:00,0,0.0,0,0
1708,B,2025-03-21 17:00:00,0,0.0,5,0
1733,A,2025-03-21 17:00:00,0,0.0,4,0
1896,A,2025-03-21 17:00:00,0,0.0,5,1
1908,B,2025-03-21 17:00:00,1,6.3342490515363306,3,0
1912,A,2025-03-21 17:00:00,0,0.0,2,0
1945,B,2025-03-21 17:00:00,0,0.0,8,1
69,B,2025-03-21 18:00:00,0,0.0,6,0
89,A,2025-03-21 18:00:00,0,0.0,7,0
100,B,2025-03-21 18:00:00,1,16.742297993297964,7,1
437,B,2025-03-21 18:00:00,0,0.0,6,2
735,A,2025-03-21 18:00:00,0,0.0,3,0
850,A,2025-03-21 18:00:00,0,0.0,8,0
1003,B,2025-03-21 18:00:00,1,14.052120915637937,6,1
1031,A,2025-03-21 18:00:00,0,0.0,11,0
1081,B,2025-03-21 18:00:00,0,0.0,7,0
1143,B,2025-03-21 18:00:00,0,0.0,6,0
1324,A,2025-03-21 18:00:00,0,0.0,3,0
1612,A,2025-03-21 18:00:00,0,0.0,4,1
1830,A,2025-03-21 18:00:00,0,0.0,2,0
1921,A,2025-03-21 18:00:00,0,0.0,4,0
263,A,2025-03-21 19:00:00,0,0.0,3,0
278,B,2025-03-21 19:00:00,0,0.0,4,2
339,B,2025-03-21 19:00:00,0,0.0,6,1
364,A,2025-03-21 19:00:00,0,0.0,3,0
364,A,2025-03-21 19:00:00,0,0.0,3,0
470,B,2025-03-21 19:00:00,0,0.0,3,0
553,B,2025-03-21 19:00:00,0,0.0,4,0
593,A,2025-03-21 19:00:00,0,0.0,8,0
732,A,2025-03-21 19:00:00,1,7.476451476339,4,0
978,B,2025-03-21 19:00:00,0,0.0,3,0
988,A,2025-03-21 19:00:00,0,0.0,7,2
1020,A,2025-03-21 19:00:00,0,0.0,2,0
1477,A,2025-03-21 19:00:00,0,0.0,5,0
1510,A,2025-03-21 19:00:00,0,0.0,7,0
1532,B,2025-03-21 19:00:00,0,0.0,9,1
1597,A,2025-03-21 19:00:00,0,0.0,4,0
1647,A,2025-03-21 19:00:00,0,0.0,4,0
1666,A,2025-03-21 19:00:00,0,0.0,3,0
1739,B,2025-03-21 19:00:00,0,0.0,3,1
1760,A,2025-03-21 19:00:00,0,0.0,7,3
411,B,2025-03-21 20:00:00,0,0.0,7,1
415,B,2025-03-21 20:00:00,0,0.0,4,0
519,A,2025-03-21 20:00:00,0,0.0,1,0
541,B,2025-03-21 20:00:00,0,0.0,9,1
758,A,2025-03-21 20:00:00,0,0.0,8,0
781,B,2025-03-21 20:00:00,0,0.0,2,1
852,B,2025-03-21 20:00:00,0,0.0,4,0
1336,B,2025-03-21 20:00:00,0,0.0,3,0
1339,B,2025-03-21 20:00:00,0,0.0,3,0
1622,B,2025-03-21 20:00:00,0,0.0,6,0
1713,A,2025-03-21 20:00:00,0,0.0,5,1
1785,A,2025-03-21 20:00:00,0,0.0,7,0
1875,A,2025-03-21 20:00:00,0,0.0,3,2
24,B,2025-03-22 09:00:00,0,0.0,5,2
55,A,2025-03-22 09:00:00,0,0.0,5,1
224,A,2025-03-22 09:00:00,0,0.0,5,0
280,B,2025-03-22 09:00:00,0,0.0,3,1
282,A,2025-03-22 09:00:00,0,0.0,3,1
334,B,2025-03-22 09:00:00,0,0.0,6,0
348,B,2025-03-22 09:00:00,0,0.0,4,1
381,B,2025-03-22 09:00:00,0,0.0,4,2
456,B,2025-03-22 09:00:00,0,0.0,3,0
725,A,2025-03-22 09:00:00,0,0.0,5,2
798,A,2025-03-22 09:00:00,0,0.0,10,2
801,B,2025-03-22 09:00:00,0,0.0,8,0
820,B,2025-03-22 09:00:00,1,12.797369898970425,7,1
959,A,2025-03-22 09:00:00,0,0.0,7,1
987,B,2025-03-22 09:00:00,0,0.0,4,0
1166,A,2025-03-22 09:00:00,0,0.0,3,0
1389,B,2025-03-22 09:00:00,0,0.0,2,2
1439,A,2025-03-22 09:00:00,0,0.0,5,2
1738,B,2025-03-22 09:00:00,0,0.0,4,1
1901,B,2025-03-22 09:00:00,1,7.919064262434642,8,2
303,A,2025-03-22 10:00:00,0,0.0,7,3
365,A,2025-03-22 10:00:00,0,0.0,4,2
485,B,2025-03-22 10:00:00,0,0.0,8,1
663,A,2025-03-22 10:00:00,0,0.0,7,2
706,A,2025-03-22 10:00:00,0,0.0,2,0
809,B,2025-03-22 10:00:00,0,0.0,7,1
874,A,2025-03-22 10:00:00,0,0.0,4,1
884,A,2025-03-22 10:00:00,0,0.0,2,0
914,B,2025-03-22 10:00:00,0,0.0,4,0
987,B,2025-03-22 10:00:00,0,0.0,4,0
1075,A,2025-03-22 10:00:00,0,0.0,8,4
1119,B,2025-03-22 10:00:00,0,0.0,5,1
1223,B,2025-03-22 10:00:00,0,0.0,8,1
1250,B,2025-03-22 10:00:00,0,0.0,4,0
1274,A,2025-03-22 10:00:00,1,15.115974583538168,4,2
1371,A,2025-03-22 10:00:00,0,0.0,6,1
1536,A,2025-03-22 10:00:00,0,0.0,1,0
1764,B,2025-03-22 10:00:00,0,0.0,4,0
1786,B,2025-03-22 10:00:00,0,0.0,5,0
1812,A,2025-03-22 10:00:00,0,0.0,6,0
1863,A,2025-03-22 10:00:00,0,0.0,7,0
1917,B,2025-03-22 10:00:00,0,0.0,2,0
126,A,2025-03-22 11:00:00,0,0.0,10,1
131,B,2025-03-22 11:00:00,0,0.0,8,2
177,B,2025-03-22 11:00:00,0,0.0,7,1
210,B,2025-03-22 11:00:00,0,0.0,6,1
252,A,2025-03-22 11:00:00,0,0.0,9,2
309,A,2025-03-22 11:00:00,0,0.0,3,1
350,A,2025-03-22 11:00:00,1,5.847232164830864,6,0
520,B,2025-03-22 11:00:00,0,0.0,3,0
521,B,2025-03-22 11:00:00,0,0.0,3,0
567,B,2025-03-22 11:00:00,0,0.0,4,1
582,B,2025-03-22 11:00:00,0,0.0,2,0
600,B,2025-03-22 11:00:00,0,0.0,0,0
626,B,2025-03-22 11:00:00,0,0.0,4,0
639,A,2025-03-22 11:00:00,0,0.0,7,0
847,B,2025-03-22 11:00:00,0,0.0,12,1
884,A,2025-03-22 11:00:00,0,0.0,2,0
1342,B,2025-03-22 11:00:00,0,0.0,6,2
1365,A,2025-03-22 11:00:00,0,0.0,5,0
1531,B,2025-03-22 11:00:00,0,0.0,6,1
1831,B,2025-03-22 11:00:00,0,0.0,4,0
1986,B,2025-03-22 11:00:00,0,0.0,3,0
136,A,2025-03-22 12:00:00,0,0.0,5,1
136,A,2025-03-22 12:00:00,0,0.0,5,1
172,B,2025-03-22 12:00:00,1,18.299717073959094,6,1
364,A,2025-03-22 12:00:00,0,0.0,3,0
382,B,2025-03-22 12:00:00,0,0.0,6,2
388,B,2025-03-22 12:00:00,0,0.0,6,0
770,A,2025-03-22 12:00:00,0,0.0,6,0
811,B,2025-03-22 12:00:00,0,0.0,6,1
828,A,2025-03-22 12:00:00,0,0.0,7,1
875,A,2025-03-22 12:00:00,0,0.0,3,0
972,A,2025-03-22 12:00:00,0,0.0,3,0
1255,B,2025-03-22 12:00:00,0,0.0,6,0
1261,B,2025-03-22 12:00:00,0,0.0,4,1
1610,A,2025-03-22 12:00:00,0,0.0,3,0
1844,B,2025-03-22 12:00:00,0,0.0,11,1
1917,B,2025-03-22 12:00:00,0,0.0,2,0
71,B,2025-03-22 13:00:00,0,0.0,6,1
73,B,2025-03-22 13:00:00,0,0.0,3,0
509,A,2025-03-22 13:00:00,0,0.0,3,0
612,A,2025-03-22 13:00:00,0,0.0,0,0
767,A,2025-03-22 13:00:00,0,0.0,3,0
844,A,2025-03-22 13:00:00,0,0.0,7,3
888,A,2025-03-22 13:00:00,0,0.0,5,1
1115,A,2025-03-22 13:00:00,0,0.0,4,0
1118,B,2025-03-22 13:00:00,0,0.0,6,1
1203,B,2025-03-22 13:00:00,0,0.0,8,2
1332,A,2025-03-22 13:00:00,0,0.0,4,0
1439,A,2025-03-22 13:00:00,0,0.0,5,2
1536,A,2025-03-22 13:00:00,0,0.0,1,0
1852,B,2025-03-22 13:00:00,0,0.0,6,1
1942,A,2025-03-22 13:00:00,0,0.0,8,1
4,A,2025-03-22 14:00:00,1,4.650743167065105,3,1
49,A,2025-03-22 14:00:00,0,0.0,6,1
161,A,2025-03-22 14:00:00,0,0.0,3,0
211,B,2025-03-22 14:00:00,0,0.0,2,0
321,B,2025-03-22 14:00:00,1,27.044660019235412,8,1
650,A,2025-03-22 14:00:00,0,0.0,6,1
739,A,2025-03-22 14:00:00,0,0.0,4,0
807,B,2025-03-22 14:00:00,0,0.0,10,1
961,B,2025-03-22 14:00:00,0,0.0,6,0
1426,B,2025-03-22 14:00:00,0,0.0,4,0
1873,A,2025-03-22 14:00:00,0,0.0,2,0
1884,A,2025-03-22 14:00:00,0,0.0,4,0
1886,B,2025-03-22 14:00:00,0,0.0,5,0
1903,B,2025-03-22 14:00:00,0,0.0,3,0
1960,A,2025-03-22 14:00:00,0,0.0,3,0
62,B,2025-03-22 15:00:00,0,0.0,1,0
245,B,2025-03-22 15:00:00,0,0.0,6,0
509,A,2025-03-22 15:00:00,0,0.0,3,0
552,A,2025-03-22 15:00:00,0,0.0,5,0
676,B,2025-03-22 15:00:00,0,0.0,5,0
681,B,2025-03-22 15:00:00,0,0.0,2,0
685,B,2025-03-22 15:00:00,0,0.0,4,0
725,A,2025-03-22 15:00:00,0,0.0,5,2
819,A,2025-03-22 15:00:00,0,0.0,5,2
1012,A,2025-03-22 15:00:00,0,0.0,7,0
1116,A,2025-03-22 15:00:00,0,0.0,3,0
1329,B,2025-03-22 15:00:00,0,0.0,4,1
1480,A,2025-03-22 15:00:00,0,0.0,6,2
1536,A,2025-03-22 15:00:00,0,0.0,1,0
1993,B,2025-03-22 15:00:00,0,0.0,7,0
73,B,2025-03-22 16:00:00,0,0.0,3,0
119,A,2025-03-22 16:00:00,0,0.0,10,1
132,A,2025-03-22 16:00:00,0,0.0,6,1
202,A,2025-03-22 16:00:00,0,0.0,8,1
344,B,2025-03-22 16:00:00,0,0.0,7,2
415,B,2025-03-22 16:00:00,0,0.0,4,0
538,A,2025-03-22 16:00:00,0,0.0,6,0
734,B,2025-03-22 16:00:00,0,0.0,7,0
1038,A,2025-03-22 16:00:00,0,0.0,6,0
1185,B,2025-03-22 16:00:00,0,0.0,4,1
1337,B,2025-03-22 16:00:00,0,0.0,4,2
1420,B,2025-03-22 16:00:00,0,0.0,0,0
1463,A,2025-03-22 16:00:00,0,0.0,3,0
1528,B,2025-03-22 16:00:00,0,0.0,2,0
1589,B,2025-03-22 16:00:00,0,0.0,6,1
1672,B,2025-03-22 16:00:00,1,9.154072793508872,1,0
1749,A,2025-03-22 16:00:00,0,0.0,4,1
1856,A,2025-03-22 16:00:00,0,0.0,4,1
1911,A,2025-03-22 16:00:00,0,0.0,6,0
1974,B,2025-03-22 16:00:00,0,0.0,8,0
10,A,2025-03-22 17:00:00,0,0.0,6,0
57,A,2025-03-22 17:00:00,1,11.437231597107546,4,1
243,B,2025-03-22 17:00:00,0,0.0,1,0
304,B,2025-03-22 17:00:00,0,0.0,5,0
346,B,2025-03-22 17:00:00,0,0.0,9,0
360,B,2025-03-22 17:00:00,0,0.0,4,0
558,A,2025-03-22 17:00:00,0,0.0,7,0
581,A,2025-03-22 17:00:00,0,0.0,7,1
779,B,2025-03-22 17:00:00,0,0.0,6,3
810,A,2025-03-22 17:00:00,0,0.0,5,0
990,B,2025-03-22 17:00:00,0,0.0,5,0
1151,A,2025-03-22 17:00:00,0,0.0,2,0
1288,A,2025-03-22 17:00:00,0,0.0,7,2
1492,A,2025-03-22 17:00:00,0,0.0,5,0
1538,B,2025-03-22 17:00:00,0,0.0,3,1
1589,B,2025-03-22 17:00:00,0,0.0,6,1
1608,A,2025-03-22 17:00:00,0,0.0,1,0
1612,A,2025-03-22 17:00:00,0,0.0,4,1
1737,A,2025-03-22 17:00:00,0,0.0,2,0
1802,A,2025-03-22 17:00:00,0,0.0,5,0
62,B,2025-03-22 18:00:00,0,0.0,1,0
209,A,2025-03-22 18:00:00,0,0.0,10,3
272,A,2025-03-22 18:00:00,0,0.0,8,1
358,A,2025-03-22 18:00:00,0,0.0,5,1
453,A,2025-03-22 18:00:00,0,0.0,4,0
457,A,2025-03-22 18:00:00,0,0.0,3,0
776,B,2025-03-22 18:00:00,0,0.0,3,0
938,A,2025-03-22 18:00:00,0,0.0,5,2
1063,A,2025-03-22 18:00:00,0,0.0,7,1
1188,A,2025-03-22 18:00:00,1,5.068076486028524,4,2
1203,B,2025-03-22 18:00:00,0,0.0,8,2
1213,A,2025-03-22 18:00:00,0,0.0,4,1
1264,A,2025-03-22 18:00:00,0,0.0,4,0
1320,B,2025-03-22 18:00:00,0,0.0,3,0
1467,B,2025-03-22 18:00:00,0,0.0,6,0
1481,A,2025-03-22 18:00:00,0,0.0,6,0
1653,B,2025-03-22 18:00:00,0,0.0,5,0
1697,A,2025-03-22 18:00:00,0,0.0,3,0
1808,B,2025-03-22 18:00:00,0,0.0,6,0
106,B,2025-03-22 19:00:00,0,0.0,6,1
191,B,2025-03-22 19:00:00,0,0.0,5,1
517,A,2025-03-22 19:00:00,0,0.0,5,0
558,A,2025-03-22 19:00:00,0,0.0,7,0
628,B,2025-03-22 19:00:00,0,0.0,3,0
691,A,2025-03-22 19:00:00,0,0.0,3,0
698,B,2025-03-22 19:00:00,0,0.0,5,0
704,A,2025-03-22 19:00:00,0,0.0,3,1
776,B,2025-03-22 19:00:00,0,0.0,3,0
836,A,2025-03-22 19:00:00,0,0.0,1,0
1002,B,2025-03-22 19:00:00,0,0.0,5,1
1083,A,2025-03-22 19:00:00,0,0.0,6,1
1094,B,2025-03-22 19:00:00,0,0.0,9,1
1184,A,2025-03-22 19:00:00,0,0.0,3,0
